File_name,Emotions
Group3-ns_4_656.000-666.800.wav,angry
Group3-ns_4_56.550-65.750.wav,angry
Group3-ns_4_433.650-441.150.wav,disgust
Group3-ns_4_362.850-369.450.wav,fear
Group3-ns_4_313.350-325.950.wav,angry
Group3-ns_4_630.050-633.250.wav,angry
Group3-ns_4_304.450-309.100.wav,angry
Group3-ns_4_460.800-461.850.wav,sad
Group3-ns_4_201.550-207.150.wav,disgust
Group3-ns_4_474.550-477.250.wav,angry
Group3-ns_4_728.350-730.450.wav,happy
Group3-ns_4_633.650-637.400.wav,angry
Group3-ns_4_738.500-742.200.wav,angry
Group3-ns_4_260.000-263.150.wav,angry
Group3-ns_4_744.100-748.100.wav,angry
Group3-ns_4_224.550-227.800.wav,angry
Group3-ns_4_710.800-718.500.wav,angry
Group3-ns_4_802.050-813.000.wav,fear
Group3-ns_4_218.650-220.650.wav,happy
Group3-ns_4_831.000-835.950.wav,happy
Group3-ns_4_921.450-925.150.wav,neutral
Group3-ns_4_822.050-827.950.wav,happy
Group3-ns_4_539.800-541.000.wav,sad
Group3-ns_4_384.650-396.450.wav,fear
Group3-ns_4_49.700-55.800.wav,fear
Group3-ns_4_681.000-682.150.wav,sad
Group3-ns_4_553.750-557.400.wav,angry
Group3-ns_4_408.550-420.800.wav,happy
Group3-ns_4_609.350-610.350.wav,sad
Group3-ns_4_776.500-779.400.wav,neutral
Group3-ns_4_254.750-259.300.wav,happy
Group3-ns_4_621.400-623.400.wav,angry
Group3-ns_4_69.900-86.400.wav,angry
Group3-ns_4_402.600-405.500.wav,neutral
Group3-ns_4_603.600-608.350.wav,angry
Group3-ns_4_487.900-488.950.wav,sad
Group3-ns_4_310.200-312.650.wav,angry
Group3-ns_4_599.550-602.650.wav,angry
Group3-ns_4_369.700-371.550.wav,angry
Group3-ns_4_478.500-487.450.wav,neutral
Group3-ns_4_541.650-544.950.wav,angry
Group3-ns_4_264.750-279.200.wav,angry
Group3-ns_4_421.500-425.700.wav,angry
Group3-ns_4_210.600-217.900.wav,angry
Group3-ns_4_280.000-286.900.wav,fear
Group3-ns_4_545.650-548.550.wav,neutral
Group3-ns_4_493.250-502.450.wav,neutral
Group3-ns_4_446.850-450.950.wav,sad
Group3-ns_4_517.100-521.350.wav,neutral
Group3-ns_4_763.600-770.100.wav,angry
Group3-ns_4_719.050-727.850.wav,happy
Group3-ns_4_116.300-118.050.wav,neutral
Group3-ns_4_87.000-110.700.wav,fear
Group3-ns_4_572.800-578.850.wav,angry
Group3-ns_4_184.700-197.550.wav,disgust
Group3-ns_4_780.100-801.400.wav,sad
Group3-ns_4_532.900-536.200.wav,neutral
Group3-ns_4_864.050-868.900.wav,fear
Group3-ns_4_732.750-737.950.wav,neutral
Group3-ns_4_561.450-565.050.wav,happy
Group3-ns_4_851.700-860.900.wav,happy
Group3-ns_4_287.950-297.000.wav,angry
Group3-ns_4_642.700-643.700.wav,sad
Group3-ns_4_397.050-401.350.wav,angry
Group3-ns_4_353.000-362.050.wav,angry
Group3-ns_4_668.800-675.500.wav,angry
Group3-ns_4_428.500-433.400.wav,sad
Group3-ns_4_610.550-613.000.wav,neutral
Group3-ns_4_708.050-710.250.wav,angry
Group3-ns_4_349.000-351.950.wav,neutral
Group3-ns_4_873.700-904.350.wav,fear
Group3-ns_4_118.300-133.600.wav,fear
Group3-ns_4_372.450-376.600.wav,angry
Group3-ns_4_297.850-303.500.wav,angry
Group3-ns_4_333.100-334.800.wav,angry
Group3-ns_4_377.050-383.700.wav,angry
Group3-ns_4_221.200-224.000.wav,angry
Group3-ns_4_937.800-950.850.wav,angry
Group3-ns_4_836.600-850.850.wav,happy
Group3-ns_4_925.500-937.250.wav,angry
Group3-ns_4_692.200-695.650.wav,neutral
Group3-ns_4_904.800-920.900.wav,happy
Group3-ns_4_638.500-642.300.wav,angry
Group3-ns_4_134.100-158.700.wav,fear
Group3-ns_4_335.200-348.100.wav,angry
Group3-ns_4_861.200-863.300.wav,angry
Group3-ns_4_696.350-707.750.wav,angry
Group3-ns_4_549.250-553.000.wav,angry
Group3-ns_4_0.950-8.950.wav,happy
Group3-ns_4_644.300-646.900.wav,neutral
Group3-ns_4_652.050-655.250.wav,neutral
Group3-ns_4_676.650-680.850.wav,angry
Group3-ns_4_614.350-620.700.wav,angry
Group3-ns_4_536.950-538.300.wav,happy
Group3-ns_4_232.700-239.650.wav,happy
Group3-ns_4_113.000-115.150.wav,angry
Group3-ns_4_593.750-598.900.wav,angry
Group3-ns_4_557.700-560.200.wav,angry
Group3-ns_4_462.600-473.650.wav,happy
Group3-ns_4_159.200-171.550.wav,neutral
Group3-ns_4_326.850-331.150.wav,angry
Group3-ns_4_172.100-184.150.wav,happy
Group3-ns_4_814.550-821.100.wav,angry
Group3-ns_4_443.150-446.550.wav,happy
Group3-ns_4_749.100-751.250.wav,angry
Group3-ns_4_587.050-592.050.wav,happy
Group3-ns_4_565.400-569.550.wav,happy
Group3-ns_4_507.050-516.800.wav,neutral
Group3-ns_4_579.900-585.350.wav,angry
Group3-ns_4_953.100-956.250.wav,angry
Group3-ns_4_648.250-651.900.wav,happy
Group3-ns_4_624.850-628.800.wav,neutral
Group3-ns_4_754.950-762.950.wav,angry
Group3-ns_4_10.000-18.350.wav,happy
Group3-ns_4_528.450-532.150.wav,angry
Group3-ns_4_22.000-49.200.wav,happy
Group3-ns_4_570.700-571.850.wav,sad
Group3-ns_4_521.750-526.650.wav,neutral
Group3-ns_4_452.600-458.350.wav,happy
Group3-ns_4_503.150-505.900.wav,disgust
Group3-ns_4_687.700-690.400.wav,neutral
Group3-ns_4_683.600-685.750.wav,angry
Group3-ns_4_228.450-232.250.wav,angry
Group3-ns_4_241.150-251.500.wav,angry
Group5-ns_5_865.600-869.250.wav,angry
Group5-ns_5_230.100-232.700.wav,neutral
Group5-ns_5_834.300-840.650.wav,angry
Group5-ns_5_198.950-202.400.wav,happy
Group5-ns_5_577.450-585.150.wav,neutral
Group5-ns_5_7.000-9.150.wav,happy
Group5-ns_5_487.750-493.750.wav,happy
Group5-ns_5_172.250-179.600.wav,happy
Group5-ns_5_138.350-139.700.wav,happy
Group5-ns_5_76.950-80.250.wav,angry
Group5-ns_5_809.600-812.600.wav,angry
Group5-ns_5_773.400-778.550.wav,disgust
Group5-ns_5_0.850-6.300.wav,angry
Group5-ns_5_331.200-345.100.wav,angry
Group5-ns_5_207.400-212.700.wav,angry
Group5-ns_5_585.900-590.900.wav,neutral
Group5-ns_5_31.550-34.950.wav,angry
Group5-ns_5_745.350-747.500.wav,neutral
Group5-ns_5_1032.900-1036.300.wav,angry
Group5-ns_5_444.950-459.450.wav,angry
Group5-ns_5_225.900-228.700.wav,neutral
Group5-ns_5_856.050-864.900.wav,angry
Group5-ns_5_802.150-808.950.wav,fear
Group5-ns_5_322.350-328.850.wav,angry
Group5-ns_5_169.200-171.400.wav,angry
Group5-ns_5_463.300-475.800.wav,disgust
Group5-ns_5_406.900-413.150.wav,angry
Group5-ns_5_596.250-601.550.wav,angry
Group5-ns_5_62.450-68.750.wav,angry
Group5-ns_5_784.100-789.500.wav,happy
Group5-ns_5_828.550-833.750.wav,angry
Group5-ns_5_842.400-853.650.wav,angry
Group5-ns_5_750.450-755.250.wav,fear
Group5-ns_5_818.050-819.150.wav,sad
Group5-ns_5_771.600-772.950.wav,neutral
Group5-ns_5_999.600-1008.200.wav,fear
Group5-ns_5_676.550-679.000.wav,angry
Group5-ns_5_493.900-500.400.wav,angry
Group5-ns_5_236.250-241.750.wav,happy
Group5-ns_5_233.450-235.000.wav,disgust
Group5-ns_5_86.900-89.950.wav,neutral
Group5-ns_5_41.000-42.900.wav,happy
Group5-ns_5_81.050-83.950.wav,sad
Group5-ns_5_790.600-798.550.wav,angry
Group5-ns_5_14.000-15.200.wav,fear
Group5-ns_5_90.600-93.950.wav,disgust
Group5-ns_5_748.600-750.100.wav,happy
Group5-ns_5_629.400-638.600.wav,happy
Group5-ns_5_147.650-151.800.wav,fear
Group5-ns_5_286.100-302.300.wav,disgust
Group5-ns_5_695.100-700.800.wav,angry
Group5-ns_5_426.200-435.450.wav,fear
Group5-ns_5_118.900-128.350.wav,angry
Group5-ns_5_242.400-244.300.wav,neutral
Group5-ns_5_94.950-98.800.wav,happy
Group5-ns_5_893.550-905.300.wav,angry
Group5-ns_5_203.050-206.800.wav,angry
Group5-ns_5_459.600-462.750.wav,angry
Group5-ns_5_316.850-321.550.wav,angry
Group5-ns_5_10.100-11.750.wav,neutral
Group5-ns_5_1008.800-1030.400.wav,angry
Group5-ns_5_36.000-40.300.wav,angry
Group5-ns_5_413.300-416.850.wav,fear
Group5-ns_5_669.300-671.150.wav,angry
Group5-ns_5_840.800-841.950.wav,sad
Group5-ns_5_23.300-24.600.wav,happy
Group5-ns_5_27.300-30.950.wav,angry
Group5-ns_5_281.150-285.550.wav,angry
Group5-ns_5_524.150-526.450.wav,angry
Group5-ns_5_799.100-800.950.wav,angry
Group5-ns_5_507.200-510.550.wav,angry
Group5-ns_5_614.400-621.800.wav,fear
Group5-ns_5_543.450-550.600.wav,neutral
Group5-ns_5_711.500-717.000.wav,angry
Group5-ns_5_216.050-225.350.wav,angry
Group5-ns_5_20.650-22.600.wav,angry
Group5-ns_5_312.400-316.400.wav,angry
Group5-ns_5_931.700-943.900.wav,angry
Group5-ns_5_349.800-352.250.wav,angry
